35	4543	21	111.41
243	7005	11	79.37
8926	117	9	36.4
177	4473	3	7.24
8030	435	4	24.93
849	3367	3	15.28
1170	113	12	7
18685	105	4	8.12
57	14590	3	6.93
176	123	226	722.51
755	106	53	58.48
243	406	8	8.93
333	706	6	11.52
7874	12	17	10.43
4809	102	17	10.74
3458	4288	3	24.79
2439	5410	3	24.22
512	1335	5	16.9
108	27837	5	27.29
481	1365	3	7.09
16818	101	10	25.97
10000	152	3	10.69
1498	783	4	15.98
9396	179	3	11.89
21871	662	3	27.88
960	193	6	8
1982	1426	4	22.3
101	4049	19	9.55
23970	28252	5	100.66
103	2810	16	12.46
758	2093	3	12.03
18087	122	3	11.82
2358	1200	4	22.72
725	876	3	6.91
9226	648	3	20.11
4912	266	4	17.28
127	1419	7	6.78
163	31967	5	46.65
4303	543	3	13.97
126	1288	8	7.99
30566	102	4	7.23
121	112	133	14.26
4308	1734	3	20.83
2740	224	4	10.95
247	3611	3	8.69
188	2116	4	7.63
1303	4029	3	18.71
2	581	36	13.36
102	2223	32	15.16
895	4749	3	17.34
9226	415	4	26.09
1749	1429	3	14.09
314	242	14	21.93
1177	542	3	6.72
573	5664	3	16.5
101	1414	53	19.69
102	486	101	12.34
103	118	360	9.28
249	3053	4	12.97
3894	8047	15	212.56
13970	115	3	8.27
3614	58	8	12.11
101	5876	16	9.95
13	4742	3	8.99
1583	15378	3	28.54
1912	169	5	8.49
206	40232	3	25.12
8279	107	8	17.16
19688	6790	3	39.56
41320	928	3	38.14
5411	1443	3	21.51
34237	35	3	18.08
7942	226	3	13.35
13796	295	3	18.5
178	153	22	8.11
182	1730	5	9.24
15808	2768	3	32.56
242	2482	3	6.84
2185	200	6	18.87
10083	908	3	22.44
11807	12	10	6.91
751	1428	4	15.37
3399	1790	5	37.54
240	1492	4	7.28
9730	137	4	15.28
102	19923	5	7.31
3854	101	25	16.87
458	409	6	10.18
19509	111	3	8.66
107	10219	5	8.19
19478	583	6	67.26
133	9633	3	9.45
11450	147	4	17.82
2468	247	6	21.12
1442	249	4	7.55
488	1341	3	7.19
24800	12731	5	86.3
189	21396	3	18.68
238	7447	3	12.93
193	10417	16	152.23
2563	1240	4	23.71
110	10777	6	16.96
1786	1395	3	14.58
772	105	35	13.59
444	5820	3	15.6
10774	109	4	6.82
111	19538	3	8.66
734	188	8	11.95
2783	184	5	13.43
101	46286	3	7.79
652	33233	4	48.33
22168	17710	3	47.47
324	3103	6	27.71
1149	207	7	14.06
1802	8650	3	25.57
505	788	4	8.13
3669	45005	3	46.31
12	27626	6	9.12
474	1733	4	13.24
7533	114	4	6.94
2960	190	4	9.92
5170	143	4	9.94
443	1205	4	10.1
202	124	29	9.51
7423	811	4	28.7
3173	21	7	8.2
613	432	5	9.31
1226	126	23	61.53
141	212	248	1163.38
140	831	12	15.33
101	15547	8	9.8
461	5419	6	38.2
2787	189	5	13.54
844	1487	3	10.3
6542	23386	3	40.84
806	1378	4	14.93
299	339	7	7.23
200	3345	3	8.15
3362	333	4	15.98
977	104	27	7.41
468	1069	4	9.35
11427	1359	3	25.34
108	24521	3	8.46
1899	136	7	11.7
5700	457	4	22.2
3562	807	7	47.82
122	11115	3	8.53
2601	17	7	10.11
107	21284	3	6.89
530	1367	4	12.41
979	188	6	7.85
27896	725	5	61.49
3464	454	3	12.22
5820	6016	10	133.97
121	9033	3	6.98
28285	576	4	42.38
16	27826	5	28.69
4521	152	5	15.7
3055	1178	6	42.8
4455	116	5	7.08
1440	12437	3	26.93
558	1691	3	8.98
1546	164	9	21.14
15	389	5	12.85
616	267	6	8.43
200	1733	4	7.83
167	130	45	18.25
101	16208	7	7.87
139	119	149	224.03
230	1205	6	12.43
12633	109	4	7.94
1194	3754	3	17.48
2883	1387	4	25.52
327	326	8	10.56
748	12	120	6.69
111	2807	9	10.21
1286	1121	3	11
8	3302	7	9.67
299	988	11	37.78
22327	113	3	10.61
503	1343	3	7.16
115	11121	7	27.96
5549	1	4	8.79
3605	949	3	16.04
15563	2900	5	61.48
17796	189	3	16.82
5075	3414	33	533.17
6544	1333	3	22.03
1278	6324	3	21.21
572	111	26	12.91
7025	636	3	18
1906	524	3	9.48
438	1041	8	28.13
345	601	6	10.45
533	2188	3	10.2
346	989	10	35.8
131	7361	3	7.06
553	9130	5	38.23
7	3437	12	23.07
9777	1405	3	24.72
2847	176	4	8.58
1852	136	25	102.53
737	1269	3	8.67
320	1944	3	7.02
1249	1594	3	13.09
163	133	32	12.64
4311	165	4	11.15
2751	1008	5	30.58
109	821	30	22.67
1818	2529	3	17.75
1015	940	3	8.88
109	6104	7	11.1
192	5497	3	9.68
4496	351	6	33.57
101	26274	6	15.58
405	473	8	17.68
16100	2009	3	30.54
9837	107	6	11.28
119	9202	3	7.08
444	188	9	8.08
4593	2	11	17.36
200	24411	4	32.2
830	4292	3	16.56
2901	370	24	192.52
1822	242	4	8.96
428	10389	5	36.57
35371	102	4	11.7
3290	102	21	8.15
9602	13305	12	220.07
227	12	416	55.24
321	3359	3	10.27
134	673	18	28.39
111	16537	4	12.14
